,ls_id,release,brickid,brickname,objid,brick_primary,ra,dec,type,flux_g,flux_r,flux_i,flux_z,flux_ivar_g,flux_ivar_r,flux_ivar_i,flux_ivar_z,mw_transmission_g,mw_transmission_r,mw_transmission_i,mw_transmission_z,galdepth_g,galdepth_r,galdepth_i,galdepth_z,shape_r,fitbits,nobs_g,nobs_r,nobs_i,nobs_z,dist_arcsec
482,10995328122619265,10000,202031,1901m230,1409,1,190.0936861569458,-23.06324206471633,EXP,5.382149,10.207184,13.33794,14.703878,160.16884,69.02321,64.374466,17.449135,0.8235902,0.87744874,0.9083411,0.9294818,310.87665,152.84581,137.25839,31.313522,1.3146944,0,2,2,2,2,703.3323701313136
483,10995328122619310,10000,202031,1901m230,1454,1,190.0958027232247,-23.06155022671889,PSF,5.8690934,10.385942,12.731841,14.073121,252.63498,132.8007,156.44191,47.745216,0.8234835,0.87737215,0.9082828,0.92943645,310.87665,152.84581,137.25839,31.313522,0.0,128,2,2,2,2,694.0521588155399
484,10995328122619244,10000,202031,1901m230,1388,1,190.0929891913916,-23.05969523872574,EXP,0.46117923,1.8444452,2.8320873,3.9510767,253.05037,112.77265,97.79669,24.50336,0.82355696,0.87742484,0.90832293,0.9294677,310.87665,152.84581,137.25839,31.313522,0.8609947,0,2,2,2,2,696.3730841348581
485,10995328122619319,10000,202031,1901m230,1463,1,190.0961644603274,-23.0605065848217,REX,0.31763452,0.49734774,0.8176324,0.8709942,273.1442,127.83849,110.88496,26.632133,0.8234528,0.8773501,0.908266,0.92942333,310.87665,152.84581,137.25839,31.313522,0.5465544,0,2,2,2,2,690.6108115383583
486,10995328122618955,10000,202031,1901m230,1099,1,190.0792718445867,-23.0571993749637,REX,0.03994155,0.3865906,0.62959844,1.1060387,310.35037,261.17822,175.47942,50.740387,0.824028,0.87776285,0.90858024,0.92966795,310.87665,261.81046,175.59364,50.09099,0.44225362,0,2,3,3,3,724.9323072081077
487,10995328122618999,10000,202031,1901m230,1143,1,190.0811812000126,-23.05717985673908,PSF,0.11102062,0.20343067,0.19256712,0.24080017,411.97668,518.14404,315.43256,102.83904,0.8239558,0.87771106,0.9085408,0.92963725,310.87665,261.81046,175.59364,50.09099,0.0,0,2,3,3,3,720.0035812773388
488,10995328122618945,10000,202031,1901m230,1089,1,190.078983749997,-23.0558070041606,PSF,0.42515162,0.90633637,1.1306219,1.4526646,401.84695,460.79193,298.98743,99.41624,0.824015,0.8777536,0.90857315,0.92966247,310.87665,261.81046,175.59364,50.09099,0.0,0,2,3,3,3,722.510846166082
489,10995328122618987,10000,202031,1901m230,1131,1,190.0807894389389,-23.05359817474353,PSF,0.80959225,2.3783677,3.4977179,4.295014,873.14856,383.09412,271.0773,94.83574,0.8239093,0.8776777,0.9085154,0.92961746,667.22015,261.81046,175.59364,50.09099,0.0,0,3,3,3,3,712.8652923036284
490,10995328122619042,10000,202031,1901m230,1186,1,190.0832302380248,-23.05414427210685,REX,0.12761872,0.35094005,0.57849413,0.38339302,724.167,283.10654,190.21312,55.470566,0.8238271,0.8776187,0.9084705,0.92958254,667.22015,261.81046,175.59364,50.09099,0.39575225,0,3,3,3,3,707.8196492033711
491,10995328122619180,10000,202031,1901m230,1324,1,190.0900535297135,-23.05873150331178,SER,1.7540233,4.898105,7.741223,10.103034,269.6094,152.37509,155.87386,51.2183,0.82365,0.8774916,0.9083738,0.92950726,310.87665,261.81046,175.59364,50.09099,0.47026718,136,2,3,3,3,701.3000301033353
492,10995328122619187,10000,202031,1901m230,1331,1,190.0903119567002,-23.0570342767429,REX,0.17084861,0.23562884,0.31840208,0.5379411,371.83875,395.80295,252.56165,77.02326,0.82361174,0.8774642,0.90835285,0.929491,310.87665,261.81046,175.59364,50.09099,0.23022687,0,2,3,3,3,696.6226426768571
493,10995328122619111,10000,202031,1901m230,1255,1,190.0865267860206,-23.05583678109899,REX,0.1686326,0.48143324,0.7447513,0.9810548,366.1012,363.07877,239.05093,72.766464,0.8237326,0.8775509,0.9084189,0.92954236,310.87665,261.81046,175.59364,50.09099,0.2549433,0,2,3,3,3,703.3193230602695
494,10995328122618952,10000,202031,1901m230,1096,1,190.0791519535446,-23.05275402018179,PSF,0.13672438,0.08709509,0.2935019,0.25134742,950.8527,528.2999,314.70236,102.10326,0.8239563,0.8777115,0.9085411,0.9296375,667.22015,261.81046,175.59364,50.09099,0.0,0,3,3,3,3,715.2179257657137
495,10995328122619002,10000,202031,1901m230,1146,1,190.0815335601992,-23.05087292752405,PSF,0.20364538,0.7990606,1.5391024,1.8663,949.2476,467.61377,295.723,99.17943,0.82383454,0.87762403,0.90847456,0.9295857,667.22015,261.81046,175.59364,50.09099,0.0,0,3,3,3,3,704.8298988696047
496,10995328122618993,10000,202031,1901m230,1137,1,190.0809716096718,-23.04916686827385,REX,0.12205787,0.49411285,0.5537503,0.69894004,778.92755,328.6323,219.76665,65.34797,0.8238261,0.877618,0.90847,0.9295821,667.22015,261.81046,175.59364,50.09099,0.31066176,0,3,3,3,3,702.515803029136
497,10995328122618965,10000,202031,1901m230,1109,1,190.0796461811082,-23.04822355418819,PSF,1.8198041,6.7847385,16.424627,24.289234,761.53094,262.08517,188.97635,70.79412,0.82385707,0.87764025,0.90848684,0.9295953,667.22015,261.81046,175.59364,50.09099,0.0,128,3,3,3,3,703.9286227154025
498,10995328122618977,10000,202031,1901m230,1121,1,190.0802172953434,-23.0478867540552,PSF,0.043293826,0.21726976,0.33584648,0.24417703,961.2347,513.89795,311.75253,102.09026,0.8238316,0.87762195,0.908473,0.92958444,667.22015,261.81046,175.59364,50.09099,0.0,8192,3,3,3,3,701.6889950620001
499,10995328122619087,10000,202031,1901m230,1231,1,190.0848984265659,-23.04744949595338,PSF,0.7919708,3.1110308,8.193663,12.350228,860.8751,352.0198,231.39166,83.19589,0.82364964,0.87749135,0.9083736,0.9295071,667.22015,261.81046,175.59364,50.09099,0.0,128,3,3,3,3,688.4524677065675
500,10995328122619223,10000,202031,1901m230,1367,1,190.0917211058309,-23.05201307223926,EXP,1.1138271,1.9515399,2.600309,2.6672206,673.43756,278.5418,198.60303,61.480644,0.8234743,0.8773656,0.9082778,0.9294325,667.22015,261.81046,175.59364,50.09099,0.46441185,0,3,3,3,3,681.2928757126637
501,10995328122619171,10000,202031,1901m230,1315,1,190.0897069671012,-23.04766494945774,EXP,0.48673564,1.2518703,2.5637667,3.544148,593.64197,222.40536,153.25732,44.935543,0.8234746,0.87736577,0.9082779,0.92943263,667.22015,261.81046,175.59364,50.09099,0.629542,0,3,3,3,3,676.460160150411
502,10995328122619166,10000,202031,1901m230,1310,1,190.0894988284921,-23.04747843871953,PSF,0.19323565,0.08802558,0.014485732,-0.19048817,890.3697,507.59464,306.40643,101.42477,0.8234791,0.877369,0.90828043,0.92943454,667.22015,261.81046,175.59364,50.09099,0.0,8192,3,3,3,3,676.5758664189607
503,10995328122619235,10000,202031,1901m230,1379,1,190.0920925455762,-23.05616710263836,PSF,0.2214506,0.18715851,0.23127362,0.55639875,408.52124,518.9837,312.90216,101.64574,0.8235309,0.8774062,0.90830874,0.9294566,310.87665,261.81046,175.59364,50.09099,0.0,0,2,3,3,3,690.1291366921641
504,10995328122619229,10000,202031,1901m230,1373,1,190.0918208334041,-23.05493645464792,REX,0.40299097,0.49899206,0.952412,1.3385527,734.65,308.86584,206.56029,61.242867,0.82352024,0.8773985,0.9083029,0.92945206,667.22015,261.81046,175.59364,50.09099,0.3406915,0,3,3,3,3,687.893381431039
505,10995328122619266,10000,202031,1901m230,1410,1,190.0937158007142,-23.05424870980902,REX,0.33018732,0.6373312,0.95477974,1.0510004,295.06223,89.58924,62.593323,17.275904,0.82343835,0.8773397,0.90825814,0.92941725,667.22015,261.81046,175.59364,50.09099,1.1265152,0,3,3,3,3,681.5338524859802
506,10995328122619323,10000,202031,1901m230,1467,1,190.096269585502,-23.0504049248792,PSF,0.05240751,0.2541302,0.4700304,0.6482751,924.9745,504.00647,307.85028,101.09725,0.8232789,0.8772253,0.90817106,0.9293494,667.22015,261.81046,175.59364,50.09099,0.0,8192,3,3,3,3,666.0760401323306
507,10995328122619324,10000,202031,1901m230,1468,1,190.0962840928343,-23.04987263557707,PSF,5.362277,8.159931,9.218855,9.747786,545.171,241.00449,225.34422,86.64951,0.8232693,0.8772184,0.9081658,0.92934537,667.22015,261.81046,175.59364,50.09099,0.0,128,3,3,3,3,664.7907345062031
508,10995328122619317,10000,202031,1901m230,1461,1,190.0961499418951,-23.04769051742594,PSF,0.08235743,0.40474963,1.3144293,2.141743,962.31946,502.28857,299.00797,98.95713,0.82323706,0.87719524,0.90814817,0.9293316,667.22015,261.81046,175.59364,50.09099,0.0,0,3,3,3,3,660.0444063105813
509,10995328122619450,10000,202031,1901m230,1594,1,190.1028033640019,-23.05195002295964,REX,0.15916325,0.28462392,0.4851376,0.53270245,821.0037,378.1479,246.04932,74.264275,0.82306516,0.87707186,0.90805423,0.92925847,667.22015,261.81046,175.59364,50.09099,0.24746822,0,3,3,3,3,653.5627512779512
510,10995328122619417,10000,202031,1901m230,1561,1,190.1009525831138,-23.04786244640315,PSF,0.0048210365,0.19528762,1.1114076,2.1439373,981.85803,518.6575,299.33652,98.47273,0.82306373,0.87707084,0.90805346,0.92925787,667.22015,261.81046,175.59364,50.09099,0.0,0,3,3,3,3,648.3562413118508
511,10995328122619527,10000,202031,1901m230,1671,1,190.106454842498,-23.06792079918052,REX,0.21297194,0.70002407,1.1477388,0.73032093,247.85852,108.51576,70.893005,22.555275,0.82319534,0.8771653,0.9081254,0.9293139,310.87665,152.84581,137.25839,31.313522,0.65244067,0,2,2,2,2,685.2243967157196
512,10995328122619513,10000,202031,1901m230,1657,1,190.1056948219763,-23.06525601245044,PSF,0.3662916,1.4385604,3.0090117,3.9509518,402.17303,232.30154,220.1511,54.220352,0.82317984,0.87715423,0.90811694,0.9293073,310.87665,152.84581,137.25839,31.313522,0.0,0,2,2,2,2,680.0385008058155
513,10995328122619587,10000,202031,1901m230,1731,1,190.1096187591884,-23.06346293241206,REX,0.20782104,0.48368022,0.13650057,0.42617825,311.35165,155.52719,143.49107,32.78268,0.823007,0.87703013,0.90802246,0.92923373,310.87665,152.84581,137.25839,31.313522,0.42201588,0,2,2,2,2,666.373481908702
514,10995328122619648,10000,202031,1901m230,1792,1,190.1133461189507,-23.06542250426082,REX,-0.00682543,0.18295428,0.69279146,1.8712004,331.66473,166.69427,150.87036,34.383224,0.82290304,0.8769555,0.90796566,0.92918956,310.87665,152.84581,137.25839,31.313522,0.38937604,0,2,2,2,2,663.0855072376669
515,10995328122619530,10000,202031,1901m230,1674,1,190.1065662471148,-23.06070532920879,PSF,1.9844369,5.78794,8.6624775,10.512317,340.6499,167.06094,169.97417,49.70735,0.82307327,0.8770777,0.90805864,0.9292619,310.87665,152.84581,137.25839,31.313522,0.0,128,2,2,2,2,666.3348912689725
516,10995328122619550,10000,202031,1901m230,1694,1,190.1078458381455,-23.06090531068262,PSF,0.18605642,0.8326398,3.1038365,4.872113,411.68695,244.98764,162.78262,35.484005,0.8230298,0.87704647,0.9080349,0.92924345,310.87665,152.84581,137.25839,17.549107,0.0,0,2,2,2,2,663.860567173925
517,10995328122619563,10000,202031,1901m230,1707,1,190.1082190175145,-23.05937626969034,PSF,0.22231224,0.4763502,0.7611625,0.7778502,410.92914,258.54333,257.20572,57.078045,0.822991,0.87701863,0.9080137,0.92922693,310.87665,152.84581,137.25839,31.313522,0.0,0,2,2,2,2,659.0813714999391
518,10995328122619643,10000,202031,1901m230,1787,1,190.1130428309356,-23.0626122294377,REX,0.5807058,1.0393986,1.2411141,1.3589157,325.0078,167.33267,157.6705,36.634377,0.8228684,0.87693065,0.9079467,0.9291748,310.87665,152.84581,137.25839,31.313522,0.3549179,0,2,2,2,2,656.3509929258023
519,10995328122619652,10000,202031,1901m230,1796,1,190.1134959839873,-23.0614313128345,PSF,0.5959567,1.0411168,1.1962966,1.3384227,393.93155,240.71838,242.58282,56.43216,0.8228327,0.876905,0.90792716,0.9291596,310.87665,152.84581,137.25839,31.313522,0.0,0,2,2,2,2,652.226245317629
520,10995328122619725,10000,202031,1901m230,1869,1,190.1176186391877,-23.060804166896,PSF,0.1741226,0.26156262,0.33254594,0.3827249,410.8459,264.18228,237.59361,57.27234,0.82267326,0.8767905,0.90784,0.92909175,310.87665,152.84581,137.25839,31.313522,0.0,0,2,2,2,2,641.2674714747602
521,10995328122619633,10000,202031,1901m230,1777,1,190.1125615252041,-23.05748995008875,REX,0.375501,0.4975121,0.7834005,1.2067986,184.05748,125.24124,87.10774,24.078352,0.82280195,0.876883,0.9079104,0.9291465,310.87665,261.81046,175.59364,50.09099,0.8832167,0,2,3,3,3,644.1420105306198
522,10995328122619831,10000,202031,1901m230,1975,1,190.1221758843114,-23.06795902150813,REX,0.5247641,0.465074,0.5914516,1.163006,190.88469,79.20311,66.237,16.087757,0.8223815,0.8765811,0.9076805,0.9289676,310.87665,152.84581,137.25839,31.313522,0.8821942,0,2,2,2,2,650.6440754528306
523,10995328122619865,10000,202031,1901m230,2009,1,190.1239743124695,-23.06787851565037,REX,0.59428495,0.81532025,0.8996117,1.297078,329.01004,171.98193,162.42868,37.341736,0.8222517,0.87648785,0.9076096,0.92891234,310.87665,152.84581,137.25839,31.313522,0.34421018,0,2,2,2,2,646.6026650282984
524,10995328122619946,10000,202031,1901m230,2090,1,190.1275832684018,-23.06720549989595,PSF,0.46680254,0.5610003,0.83138114,0.93935716,400.0346,257.40137,247.56313,57.00022,0.8219823,0.87629443,0.90746224,0.92879766,310.87665,152.84581,137.25839,31.313522,0.0,0,2,2,2,2,637.1515395038087
525,10995328122619956,10000,202031,1901m230,2100,1,190.1281907318392,-23.06630002599119,REX,0.25972107,0.28541386,0.49403068,-0.02335764,379.7705,225.37689,212.4341,48.326233,0.8219341,0.8762598,0.9074359,0.9287771,310.87665,152.84581,137.25839,31.313522,0.1958009,0,2,2,2,2,633.3521830650105
526,10995328122620033,10000,202031,1901m230,2177,1,190.1316605691285,-23.06590329963906,REX,0.52157557,0.2624563,1.1053456,3.3310413,91.862854,33.14633,25.690773,6.585889,0.8216632,0.87606525,0.9072877,0.92866176,310.87665,152.84581,137.25839,31.313522,1.65746,8192,2,2,2,2,625.0562140563096
527,10995328122620025,10000,202031,1901m230,2169,1,190.1311169638263,-23.0655978253449,PSF,0.20363486,0.16082779,0.35596427,0.5135673,415.57465,269.2609,255.9817,57.1325,0.82170534,0.8760955,0.9073108,0.9286797,310.87665,152.84581,137.25839,31.313522,0.0,0,2,2,2,2,625.3125887853508
528,10995328122620040,10000,202031,1901m230,2184,1,190.1322290590312,-23.06511920143369,REX,1.2201183,2.970341,4.2936587,5.91297,328.44974,165.8699,163.78403,40.55302,0.8216159,0.8760313,0.90726185,0.9286416,310.87665,152.84581,137.25839,31.313522,0.26921576,0,2,2,2,2,621.6740201803874
529,10995328122619922,10000,202031,1901m230,2066,1,190.1266821454616,-23.0636826569338,PSF,0.25759858,0.91503334,1.0409937,1.0627334,409.10126,244.83134,246.22592,56.78306,0.8220465,0.8763405,0.9074974,0.928825,310.87665,152.84581,137.25839,31.313522,0.0,0,2,2,2,2,629.256855762854
530,10995328122620000,10000,202031,1901m230,2144,1,190.1300970676438,-23.06365037853283,PSF,0.54419816,2.00426,3.3434904,4.5272613,394.09326,217.48154,218.61646,53.967426,0.82178223,0.8761507,0.90735286,0.9287125,310.87665,152.84581,137.25839,31.313522,0.0,0,2,2,2,2,621.9672018373186
531,10995328122620018,10000,202031,1901m230,2162,1,190.1308042434654,-23.06415028761248,REX,0.23842874,0.52159715,0.7494615,0.92500764,345.33643,183.40524,170.43312,39.083115,0.8217271,0.87611115,0.9073227,0.928689,310.87665,152.84581,137.25839,31.313522,0.31792882,0,2,2,2,2,621.891689412077
532,10995328122619814,10000,202031,1901m230,1958,1,190.1216093380436,-23.06164903541387,EXP,11.556285,19.580547,25.285772,28.709019,119.58718,50.182964,47.153374,13.550632,0.82242745,0.87661403,0.90770566,0.92898715,310.87665,152.84581,137.25839,31.313522,1.2369643,0,2,2,2,2,634.6716552240291
533,10995328122619780,10000,202031,1901m230,1924,1,190.120204060676,-23.05986254155565,PSF,0.20188984,0.38758582,0.7015585,1.0351429,411.94763,260.19714,235.80548,56.627167,0.822536,0.876692,0.90776503,0.92903334,310.87665,152.84581,101.55384,31.313522,0.0,0,2,2,2,2,632.9893207457549
534,10995328122619832,10000,202031,1901m230,1976,1,190.1221824570783,-23.05807938990298,REX,0.26183936,0.93001956,1.1671234,1.2068,309.31668,261.8095,188.1418,52.30014,0.8223989,0.87659353,0.90769005,0.928975,310.87665,261.81046,175.59364,50.09099,0.39689812,0,2,3,3,3,623.8319659856542
535,10995328122619826,10000,202031,1901m230,1970,1,190.1219776633574,-23.05734127188371,PSF,0.14532577,0.13878365,0.35877994,0.2552242,415.15845,520.89795,314.7071,102.35616,0.82241786,0.8766072,0.9077004,0.9289831,310.87665,261.81046,175.59364,50.09099,0.0,0,2,3,3,3,622.3222177589633
536,10995328122619976,10000,202031,1901m230,2120,1,190.1289586055634,-23.06180407529109,PSF,0.29754436,0.16489926,0.2939653,0.33790737,405.18933,266.778,254.73372,57.227642,0.82187116,0.87621456,0.90740144,0.92875034,310.87665,152.84581,137.25839,31.313522,0.0,0,2,2,2,2,619.2328232592222
537,10995328122619910,10000,202031,1901m230,2054,1,190.1258972876042,-23.05981702586285,REX,0.14177437,1.0934436,2.6137605,3.8480513,327.65094,157.25174,134.38235,33.64522,0.8221116,0.87638724,0.907533,0.9288527,310.87665,152.84581,137.25839,31.313522,0.3936439,0,2,2,2,2,620.3503904808762
538,10995328122619932,10000,202031,1901m230,2076,1,190.1268645233973,-23.05773065981367,PSF,3.935279,16.356123,37.69943,54.354446,203.51508,163.55864,133.83102,53.244614,0.8220433,0.8763382,0.9074956,0.9288236,219.85208,261.81046,175.59364,50.09099,0.0,128,2,3,3,3,612.5823865954878
539,10995328122619613,10000,202031,1901m230,1757,1,190.11136956325,-23.05596729368632,REX,0.22925738,0.69815254,0.8099106,0.9978307,298.8482,238.98007,165.29822,47.41849,0.82282007,0.8768959,0.9079203,0.9291542,310.87665,261.81046,175.59364,50.09099,0.47474205,0,2,3,3,3,643.0229311154092
540,10995328122619578,10000,202031,1901m230,1722,1,190.1090624740156,-23.05486953018359,PSF,0.20867723,0.15834689,0.19883259,0.22420128,966.9593,523.7249,314.73068,102.11685,0.8228857,0.87694305,0.9079561,0.9291822,667.22015,261.81046,175.59364,50.09099,0.0,0,3,3,3,3,645.6839713833843
541,10995328122619516,10000,202031,1901m230,1660,1,190.1058891482305,-23.05358337131513,EXP,0.43498755,0.8965561,1.3826511,1.3235418,484.30734,172.66388,119.44688,34.0692,0.8229798,0.87701064,0.9080076,0.92922217,667.22015,261.81046,175.59364,50.09099,0.9158444,0,3,3,3,3,650.0654029539439
542,10995328122619522,10000,202031,1901m230,1666,1,190.1060865698742,-23.05249930193039,PSF,0.18903391,0.14830117,0.20803168,0.25416762,941.7213,525.0176,283.4131,102.78889,0.8229545,0.8769924,0.90799373,0.9292114,667.22015,261.81046,137.25839,50.09099,0.0,0,3,3,3,3,646.9159390243886
543,10995328122619617,10000,202031,1901m230,1761,1,190.1115602287834,-23.05365141146067,PSF,0.084627785,0.12067346,0.2858039,0.21498741,968.0005,521.7201,313.68066,102.26964,0.82277477,0.8768634,0.9078955,0.92913496,667.22015,261.81046,175.59364,50.09099,0.0,0,3,3,3,3,636.7040914579026
544,10995328122619631,10000,202031,1901m230,1775,1,190.1125113429311,-23.05517369234063,REX,0.19719738,0.17340644,0.20048521,0.23140566,491.49756,269.15717,180.37663,52.027016,0.8227655,0.8768568,0.9078905,0.92913103,310.87665,261.81046,175.59364,50.09099,0.4303305,8192,2,3,3,3,638.3287825072155
545,10995328122619644,10000,202031,1901m230,1788,1,190.1130469121231,-23.05472602354467,PSF,0.13563782,0.2108742,0.30178747,0.15505177,968.0114,517.5435,313.95456,102.18484,0.8227387,0.87683755,0.90787584,0.9291196,667.22015,261.81046,175.59364,50.09099,0.0,0,3,3,3,3,635.9348944312628
546,10995328122619747,10000,202031,1901m230,1891,1,190.1187346943143,-23.05487979039146,PSF,1.8414205,2.4103281,2.7417254,2.9486322,774.29645,380.7237,282.6518,62.09045,0.8225361,0.87669206,0.90776503,0.9290334,667.22015,261.81046,175.59364,32.54188,0.0,0,3,3,3,3,623.1730188055927
547,10995328122619728,10000,202031,1901m230,1872,1,190.1177022437254,-23.05313127973374,PSF,40.827316,56.980198,62.641174,64.253006,160.1759,63.476387,102.08312,48.15501,0.82254434,0.876698,0.90776956,0.9290369,667.22015,261.81046,175.59364,50.09099,0.0,128,3,3,3,3,621.0179935538944
548,10995328122619695,10000,202031,1901m230,1839,1,190.1161410577331,-23.05131056356335,PSF,0.03582329,0.21323903,0.56836873,0.9705234,967.12915,523.18445,309.6988,100.80649,0.8225704,0.8767167,0.9077838,0.92904794,667.22015,261.81046,175.59364,50.09099,0.0,0,3,3,3,3,619.9929272948153
549,10995328122619717,10000,202031,1901m230,1861,1,190.1171973646601,-23.05244833556899,PSF,-0.079850174,0.019399954,0.36954623,0.45060813,930.5755,467.48032,310.0001,90.12831,0.82255125,0.8767029,0.9077733,0.92903984,667.22015,194.15018,175.59364,36.326572,0.0,8192,3,3,3,3,620.4328752085997
550,10995328122619523,10000,202031,1901m230,1667,1,190.1061142585007,-23.05103880144376,EXP,0.19627333,0.56297374,1.1754909,2.197549,345.9225,113.42603,67.67867,21.893066,0.82292897,0.8769741,0.9079798,0.92920053,667.22015,261.81046,137.25839,50.09099,1.5260658,0,3,3,3,3,643.2660284897863
551,10995328122619517,10000,202031,1901m230,1661,1,190.1059463874118,-23.04736361230351,REX,0.13592994,0.30110976,0.37214255,0.44297865,728.39417,303.3364,202.75903,59.35038,0.8228731,0.876934,0.90794927,0.9291768,667.22015,261.81046,175.59364,50.09099,0.36220026,0,3,3,3,3,634.7671183531344
552,10995328122619593,10000,202031,1901m230,1737,1,190.1097252310884,-23.04632974060532,REX,0.22368844,0.4257741,0.6621632,0.7792487,793.56934,350.81882,231.58179,69.66199,0.8227185,0.876823,0.90786475,0.929111,667.22015,261.81046,175.59364,50.09099,0.27905482,0,3,3,3,3,622.9869125954017
553,10995328122619659,10000,202031,1901m230,1803,1,190.1140072353104,-23.04892263711903,REX,0.28365886,0.57166994,0.8686468,0.90961343,782.31006,342.27664,225.94547,68.54962,0.8226074,0.87674326,0.907804,0.92906374,667.22015,261.81046,175.59364,50.09099,0.28678584,0,3,3,3,3,619.0227800691488
554,10995328122619751,10000,202031,1901m230,1895,1,190.1188195302945,-23.04860658734585,REX,0.4667806,0.6385899,0.99594873,1.049376,495.39398,174.05478,121.02141,34.05577,0.8224292,0.8766153,0.9077066,0.92898786,667.22015,261.81046,175.59364,50.09099,0.6630008,0,3,3,3,3,606.8367280691662
555,10995328122619628,10000,202031,1901m230,1772,1,190.1123137576553,-23.04857621503617,REX,0.06515434,0.22872806,0.4489878,0.43586496,665.48065,260.68707,174.48102,50.333527,0.8226627,0.876783,0.9078343,0.9290873,667.22015,261.81046,175.59364,50.09099,0.44637567,0,3,3,3,3,622.2173205480645
556,10995328122619763,10000,202031,1901m230,1907,1,190.1193537509596,-23.05508515784019,REX,0.20758688,0.97223336,1.6735711,2.131975,705.6545,330.9392,224.35161,44.696983,0.8225172,0.87667847,0.9077547,0.92902535,667.22015,261.81046,175.59364,32.54188,0.27708584,0,3,3,3,3,622.2953086599161
557,10995328122619883,10000,202031,1901m230,2027,1,190.1247070127574,-23.05556009274349,PSF,0.21247928,0.670983,1.2517405,1.76405,409.9467,475.51974,299.24075,99.234344,0.8222207,0.87646556,0.9075926,0.9288991,310.87665,261.81046,175.59364,50.09099,0.0,0,2,3,3,3,611.496133999009
558,10995328122620004,10000,202031,1901m230,2148,1,190.1302471970378,-23.0539965994118,PSF,1.0375458,2.2647624,2.9883044,3.2738993,844.35364,388.6584,279.4179,96.44873,0.8217888,0.87615544,0.90735644,0.9287152,667.22015,261.81046,175.59364,50.09099,0.0,0,3,3,3,3,595.0873449083119
559,10995328122620024,10000,202031,1901m230,2168,1,190.1310644897029,-23.05372393723593,REX,0.22152424,0.6032685,1.7628566,2.4648683,557.4281,198.36552,135.5131,38.626137,0.821723,0.87610817,0.9073205,0.9286873,667.22015,261.81046,175.59364,50.09099,0.5844855,0,3,3,3,3,592.5668714974015
560,10995328122619997,10000,202031,1901m230,2141,1,190.1300002327561,-23.05272780191168,REX,0.042628706,0.10696732,0.36570865,0.75076234,749.4122,316.1613,207.61018,60.815414,0.8218157,0.8761748,0.90737116,0.92872673,667.22015,261.81046,175.59364,50.09099,0.3491469,0,3,3,3,3,592.2012798553568
561,10995328122619752,10000,202031,1901m230,1896,1,190.1188877849068,-23.05050005184567,EXP,2.7847621,7.0974083,9.036203,12.04461,364.06567,114.73114,89.26735,19.532093,0.82245815,0.87663615,0.9077225,0.92900026,667.22015,261.81046,175.59364,32.54188,1.0128332,0,3,3,3,3,611.507143337928
562,10995328122619804,10000,202031,1901m230,1948,1,190.1212833676299,-23.04964220662792,REX,0.11769924,0.39281905,0.69549865,0.93331826,791.792,341.30035,223.2522,67.19821,0.82235813,0.8765643,0.90766776,0.92895764,667.22015,261.81046,175.59364,50.09099,0.29771158,0,3,3,3,3,603.7433711251227
563,10995328122619791,10000,202031,1901m230,1935,1,190.1206902085671,-23.04912700953797,PSF,0.0011027148,0.13653691,0.41750178,0.9284416,974.05444,528.8858,313.53067,100.76339,0.8223708,0.87657344,0.90767473,0.92896307,667.22015,261.81046,175.59364,50.09099,0.0,0,3,3,3,3,603.7951415022548
564,10995328122619839,10000,202031,1901m230,1983,1,190.122500882239,-23.04975595910598,REX,0.20252226,0.2765006,0.4557184,0.50753105,610.018,230.84041,157.34549,44.774673,0.8223165,0.87653446,0.90764505,0.92893994,667.22015,261.81046,175.59364,50.09099,0.5091464,0,3,3,3,3,601.2270840867267
565,10995328122619798,10000,202031,1901m230,1942,1,190.1210619682857,-23.04695413085104,DEV,0.46307087,0.9298106,1.7855815,1.384369,595.3118,245.02127,160.3373,49.538494,0.82232136,0.8765379,0.90764767,0.92894197,667.22015,261.81046,175.59364,50.09099,0.49642548,0,3,3,3,3,597.3763943049405
566,10995328122619805,10000,202031,1901m230,1949,1,190.121294242481,-23.04532670066111,DEV,0.72864294,1.2379581,2.5789807,3.128289,313.0227,113.35828,77.1786,22.590456,0.8222859,0.8765124,0.9076283,0.9289269,667.22015,261.81046,175.59364,50.09099,1.3092706,0,3,3,3,3,592.7014821819063
567,10995328122619824,10000,202031,1901m230,1968,1,190.1219401854162,-23.04563420102076,REX,0.01218921,0.54783577,1.3871979,1.5002902,313.07437,95.99451,67.05107,18.54716,0.822268,0.8764996,0.90761846,0.92891926,667.22015,261.81046,175.59364,50.09099,1.0735863,8192,3,3,3,3,591.961045777364
568,10995328122619843,10000,202031,1901m230,1987,1,190.1228140508265,-23.04602145922884,DEV,0.96592355,5.4921083,10.539668,14.800477,541.57,173.37909,129.19469,41.920677,0.82224333,0.87648183,0.907605,0.92890877,667.22015,261.81046,175.59364,50.09099,0.5458595,0,3,3,3,3,590.900151243657
569,10995328122619876,10000,202031,1901m230,2020,1,190.1243971083418,-23.04617820890391,PSF,0.08993879,0.29284373,0.5066204,0.8107068,957.82104,507.26627,307.8903,101.30022,0.82218957,0.87644327,0.9075756,0.9288859,667.22015,261.81046,175.59364,50.09099,0.0,8192,3,3,3,3,587.6163488178225
