,ls_id,release,brickid,brickname,objid,brick_primary,ra,dec,type,flux_g,flux_r,flux_i,flux_z,flux_ivar_g,flux_ivar_r,flux_ivar_i,flux_ivar_z,mw_transmission_g,mw_transmission_r,mw_transmission_i,mw_transmission_z,galdepth_g,galdepth_r,galdepth_i,galdepth_z,shape_r,fitbits,nobs_g,nobs_r,nobs_i,nobs_z,dist_arcsec
0,10995328126815127,10000,202035,1912m230,2967,1,191.2666401848249,-23.07030182507857,PSF,0.34345958,1.4061664,2.1890574,3.0013506,299.86438,195.34882,336.2173,108.23624,0.81917757,0.87427914,0.9059272,0.92760223,237.55458,136.29753,187.66838,54.88306,0.0,0,2,2,3,3,617.8012519595412
1,10995328126815085,10000,202035,1912m230,2925,1,191.2647865134093,-23.06829419880178,REX,0.1179819,0.06898174,0.9122074,1.485541,238.88693,136.62674,143.2693,55.98107,0.818871,0.8740587,0.9057592,0.92747146,237.55458,136.29753,187.66838,54.88306,0.43690932,0,2,2,3,3,620.3324715321598
2,10995328126815129,10000,202035,1912m230,2969,1,191.2667067147065,-23.06717027156938,PSF,0.23720549,0.596817,0.84574896,1.0044702,305.25427,208.1214,332.9749,112.25049,0.81879145,0.8740015,0.90571564,0.9274375,237.55458,136.29753,187.66838,54.88306,0.0,0,2,2,3,3,612.8691425183872
3,10995328126815027,10000,202035,1912m230,2867,1,191.2622306176672,-23.06137239371101,PSF,0.23440388,1.1200585,1.7873546,2.092837,305.12555,198.8215,341.7712,109.65721,0.81788874,0.87335235,0.9052209,0.9270521,237.55458,136.29753,187.66838,54.88306,0.0,0,2,2,3,3,618.2833366280342
4,10995328126815042,10000,202035,1912m230,2882,1,191.2629357310271,-23.05779362430949,REX,0.15271865,0.42750967,0.5571221,0.40186557,214.1988,116.16112,155.64815,46.150066,0.81742054,0.8730155,0.9049642,0.9268521,237.55458,136.29753,187.66838,54.88306,0.54241395,0,2,2,3,3,611.3888491856054
5,10995328126815025,10000,202035,1912m230,2865,1,191.2621771470629,-23.05243964130925,PSF,-0.026480071,0.05647769,0.5516306,0.84727484,308.46753,215.67726,361.74426,111.81053,0.8166317,0.8724479,0.9045315,0.926515,237.55458,136.29753,187.66838,54.88306,0.0,0,2,2,3,3,607.1289289839732
6,10995328126814998,10000,202035,1912m230,2838,1,191.2605979827807,-23.05042394119559,PSF,0.49618888,1.9999269,5.280587,7.894163,298.4484,189.39279,295.4456,98.85174,0.8162788,0.87219393,0.9043379,0.9263641,237.55458,136.29753,187.66838,54.88306,0.0,0,2,2,3,3,609.7438174323046
7,10995328126814830,10000,202035,1912m230,2670,1,191.2531627203323,-23.03848069973633,REX,0.25031224,0.3877998,0.54765433,0.5870772,272.16428,175.44293,272.18646,70.85185,0.81414765,0.87065935,0.9031676,0.92545205,237.55458,136.29753,187.66838,54.88306,0.24922253,0,2,2,3,3,621.456544250086
8,10995328126814905,10000,202035,1912m230,2745,1,191.2563977749967,-23.04738210765678,REX,0.03404937,0.063045695,0.6079571,1.4701056,255.17792,150.19739,213.50406,62.99781,0.81567955,0.8717626,0.904009,0.9261078,237.55458,136.29753,187.66838,54.88306,0.37469497,0,2,2,3,3,619.6692929911243
9,10995328126814956,10000,202035,1912m230,2796,1,191.2583938977388,-23.04908467660527,PSF,0.02115845,0.2305507,0.3005636,0.20387615,308.667,214.18231,368.56442,113.25151,0.8160033,0.8719957,0.9041867,0.9262463,237.55458,136.29753,187.66838,54.88306,0.0,8192,2,2,3,3,615.1899112285251
10,10995328126814945,10000,202035,1912m230,2785,1,191.2581301320064,-23.04806031951797,DEV,0.9675317,5.5559177,10.674726,15.395628,156.3555,74.733765,98.728264,32.001488,0.81583863,0.8718771,0.90409625,0.92617583,237.55458,136.29753,187.66838,54.88306,0.73134625,0,2,2,3,3,614.9096894549696
11,10995328126814929,10000,202035,1912m230,2769,1,191.2572849454944,-23.04564507683797,REX,0.062728144,0.2337873,0.43474507,1.1254421,255.6272,150.07758,217.95357,57.376385,0.81543726,0.8715881,0.90387595,0.9260042,237.55458,136.29753,187.66838,36.281948,0.36911377,0,2,2,3,3,615.0500711580122
12,10995328126815045,10000,202035,1912m230,2885,1,191.2630236341195,-23.04629164435079,PSF,0.15169461,0.6950005,1.1826247,1.4897667,307.14874,206.07849,352.46277,111.15581,0.81574816,0.871812,0.90404665,0.92613715,237.55458,136.29753,187.66838,54.88306,0.0,0,2,2,3,3,597.5382871964538
13,10995328126815087,10000,202035,1912m230,2927,1,191.2648953596205,-23.0471837287912,DEV,0.5233719,1.6126701,2.6218135,3.297137,166.69044,88.123695,119.60545,36.709175,0.81596154,0.8719655,0.9041637,0.9262284,237.55458,136.29753,187.66838,54.88306,0.72892064,0,2,2,3,3,592.5918816078055
14,10995328126815075,10000,202035,1912m230,2915,1,191.2643711868746,-23.04629581035931,PSF,0.018584788,0.21358614,0.38217214,0.40936297,309.1024,213.50142,364.8049,113.24492,0.8158051,0.871853,0.9040779,0.9261615,237.55458,136.29753,187.66838,54.88306,0.0,8192,2,2,3,3,593.2816912261185
15,10995328126815065,10000,202035,1912m230,2905,1,191.2639135530751,-23.04575262845555,EXP,0.5710569,1.0691539,2.0437267,2.6117363,198.26843,105.11227,135.9368,38.515694,0.8157031,0.87177956,0.90402186,0.9261179,237.55458,136.29753,187.66838,54.88306,0.7451135,0,2,2,3,3,594.1477621443117
16,10995328126815114,10000,202035,1912m230,2954,1,191.2658712611648,-23.04560404435802,PSF,1.698035,2.8064282,3.4219084,3.5414395,271.00137,179.25143,318.13644,95.57223,0.81576645,0.87182516,0.90405667,0.92614496,237.55458,136.29753,187.66838,54.88306,0.0,0,2,2,3,3,587.7956305699242
17,10995328126814960,10000,202035,1912m230,2800,1,191.2586601061665,-23.04270000786465,DEV,0.0009283421,0.3645089,1.8323865,3.6670206,196.71387,110.66881,151.50304,45.878216,0.81502056,0.8712881,0.9036471,0.92582583,237.55458,136.29753,187.66838,54.88306,0.71994525,0,2,2,3,3,607.7289408709487
18,10995328126814934,10000,202035,1912m230,2774,1,191.2576842406116,-23.04170614945201,REX,0.26522717,0.20456134,0.4298936,0.66823786,289.14206,191.34091,305.4157,91.81009,0.81482655,0.87114835,0.90354055,0.92574275,237.55458,136.29753,187.66838,54.88306,0.18800397,0,2,2,3,3,609.8877308822634
19,10995328126814846,10000,202035,1912m230,2686,1,191.253713767993,-23.0396607961987,PSF,95.08914,161.34384,191.81178,206.85901,41.351036,22.226927,48.285385,25.164318,0.8143608,0.8708129,0.90328467,0.92554337,237.55458,136.29753,187.66838,54.88306,0.0,4224,2,2,3,3,620.7219937304934
20,10995328126814944,10000,202035,1912m230,2784,1,191.2581008711,-23.03896609919109,PSF,2.204678,3.2994242,3.4439673,3.357979,262.96875,100.18629,315.9239,106.94476,0.8143977,0.8708395,0.903305,0.92555916,237.55458,72.121315,187.66838,54.88306,0.0,0,2,2,3,3,606.0224057476428
21,10995328126815088,10000,202035,1912m230,2928,1,191.2649187456716,-23.03768614711856,REX,0.08676535,0.2090242,0.44396344,0.41215196,274.83722,172.23038,259.82092,77.45213,0.81448466,0.8709021,0.90335274,0.9255964,237.55458,136.29753,187.66838,54.88306,0.2769908,0,2,2,3,3,583.0012535454033
22,10995326735355394,10000,200708,1912m232,3586,1,191.3185879801036,-23.1318240592343,PSF,0.0,0.0,3.0954766,-0.63418144,0.0,0.0,44.241764,24.211763,0.82588124,0.87909216,0.90959185,0.9304552,0.0,0.0,32.665928,16.307873,0.0,8192,0,0,1,1,620.5775898189245
23,10995326735355399,10000,200708,1912m232,3591,1,191.3188735187946,-23.13095301351606,DEV,0.0,0.0,24.440758,25.05294,0.0,0.0,13.20988,7.391171,0.8258346,0.8790587,0.9095664,0.93043536,0.0,0.0,32.665928,16.307873,1.5598254,0,0,0,1,1,617.5365456379942
24,10995326735355404,10000,200708,1912m232,3596,1,191.3192207645297,-23.13139484267453,PSF,0.0,0.0,1.0896502,2.6005669,0.0,0.0,46.25079,23.4488,0.8258654,0.8790808,0.90958315,0.9304484,0.0,0.0,32.665928,16.307873,0.0,8192,0,0,1,1,618.0644276807673
25,10995326735355389,10000,200708,1912m232,3581,1,191.3184936109422,-23.13041952280566,PSF,0.0,0.0,18.380043,1.4757118,0.0,0.0,35.526653,24.129503,0.8257977,0.87903225,0.90954626,0.9304197,0.0,0.0,32.665928,16.307873,0.0,0,0,0,1,1,616.8251308159381
26,10995326735355908,10000,200708,1912m232,4100,1,191.3467158146707,-23.14866637641741,PSF,0.11719067,0.36518514,0.65913606,0.6486898,230.04439,85.53627,388.94202,115.53577,0.82654035,0.87956476,0.9099513,0.93073493,182.59721,63.243347,196.64514,55.50993,0.0,0,1,1,3,3,619.9946926504336
27,10995326735355909,10000,200708,1912m232,4101,1,191.3467697038873,-23.14768778023872,PSF,5.457579,7.614065,8.220213,8.2837305,166.2777,66.44177,285.83163,100.34471,0.82649785,0.87953424,0.90992814,0.9307169,182.59721,63.243347,196.64514,55.50993,0.0,128,1,1,3,3,616.8081449635458
28,10995326735356354,10000,200708,1912m232,4546,1,191.369394048457,-23.1591045221586,PSF,0.067488536,-0.007313003,0.2670026,0.330944,231.47739,86.25388,393.2601,116.77756,0.8271934,0.8800328,0.91030735,0.9310119,182.59721,63.243347,196.64514,55.50993,0.0,0,1,1,3,3,623.2820760349854
29,10995326735356344,10000,200708,1912m232,4536,1,191.3687891517673,-23.15889990429102,REX,0.10426373,0.46886578,0.40996203,0.544829,166.94754,56.126076,166.4967,47.10457,0.82717276,0.88001794,0.91029614,0.93100315,182.59721,63.243347,196.64514,55.50993,0.5387068,0,1,1,3,3,623.2961782856155
30,10995326735356143,10000,200708,1912m232,4335,1,191.3592484751278,-23.1541356466751,PSF,17.64002,31.03725,43.54148,49.48145,102.79842,40.227875,139.04846,61.905758,0.8267567,0.87971973,0.9100693,0.93082666,182.59721,63.243347,196.64514,55.50993,0.0,128,1,1,3,3,619.4249540936335
31,10995326735356159,10000,200708,1912m232,4351,1,191.3598736429838,-23.15315985643692,PSF,-0.016974555,0.20535018,0.4158855,0.4992253,231.56343,85.56984,393.90378,113.16597,0.8267105,0.8796867,0.91004413,0.9308071,182.59721,63.243347,196.64514,55.50993,0.0,0,1,1,3,3,615.3745172485108
32,10995326735356041,10000,200708,1912m232,4233,1,191.3538594698665,-23.15030673733825,PSF,2629.3665,4841.497,4846.0557,5922.488,1.3578393,0.10545503,0.052402355,0.036438216,0.826565,0.8795824,0.9099648,0.93074536,0.0,0.0,0.0,0.0,0.0,4290,1,1,3,3,614.46916035713
33,10995326735356174,10000,200708,1912m232,4366,1,191.3606252348339,-23.15099117263107,REX,0.086635046,0.221901,0.6768781,0.8696277,190.10507,65.87277,209.04703,59.589867,0.8265984,0.8796063,0.909983,0.93075955,182.59721,63.243347,196.64514,55.50993,0.41564545,0,1,1,3,3,607.2299219179323
34,10995326735356176,10000,200708,1912m232,4368,1,191.3607989910299,-23.15028758591474,REX,0.2158184,0.58887535,1.121411,1.2843359,207.21323,73.18097,266.069,74.224266,0.826561,0.8795795,0.9099626,0.93074363,182.59721,63.243347,196.64514,55.50993,0.2921738,0,1,1,3,3,604.6824042207708
35,10995326735356277,10000,200708,1912m232,4469,1,191.3651003659927,-23.15717763695065,SER,2.5656934,7.634221,12.128639,15.390816,93.23196,28.339436,62.38096,18.62616,0.82701916,0.8799079,0.9102124,0.930938,182.59721,63.243347,196.64514,55.50993,1.4938028,0,1,1,3,3,621.9555943339357
36,10995326735356202,10000,200708,1912m232,4394,1,191.3621156804519,-23.15255424281467,EXP,0.65596503,1.116337,1.4893993,1.6351346,171.46452,58.198036,175.79245,50.109478,0.82670975,0.8796861,0.9100437,0.93080676,182.59721,63.243347,196.64514,55.50993,0.6386986,0,1,1,3,3,610.3998881363073
37,10995326735356312,10000,200708,1912m232,4504,1,191.3671225502089,-23.15295469263208,PSF,0.14464836,0.28126627,1.302638,2.093996,232.29703,86.1225,375.38702,108.67084,0.8268137,0.8797606,0.9101004,0.93085086,182.59721,63.243347,196.64514,55.50993,0.0,0,1,1,3,3,605.3534434560099
38,10995326735356412,10000,200708,1912m232,4604,1,191.3723731118562,-23.15263681214644,REX,0.9113397,2.531138,4.038674,5.069259,165.52455,55.338547,160.95935,47.208145,0.82688475,0.8798116,0.91013914,0.930881,182.59721,63.243347,196.64514,55.50993,0.5217844,0,1,1,3,3,598.0209475612413
39,10995326735356431,10000,200708,1912m232,4623,1,191.3735274643628,-23.15179754490701,PSF,25.991655,35.860256,38.685806,39.85082,83.078735,37.432224,149.17682,68.07419,0.82685745,0.879792,0.91012424,0.9308694,182.59721,63.243347,196.64514,55.50993,0.0,128,1,1,3,3,593.8637246057187
40,10995326735356182,10000,200708,1912m232,4374,1,191.3610464952874,-23.14854026509349,REX,0.010034658,0.3216372,0.6304398,1.0257317,167.01868,55.273636,157.18437,44.17855,0.82647765,0.87951976,0.9099171,0.9307083,182.59721,63.243347,196.64514,55.50993,0.569779,0,1,1,3,3,598.6074117254883
41,10995326735356259,10000,200708,1912m232,4451,1,191.3643359675189,-23.14819476469526,REX,0.32316813,0.25790256,0.3850563,0.5510213,186.80377,65.20793,208.72964,59.03826,0.82652986,0.87955713,0.9099456,0.93073046,182.59721,63.243347,196.64514,55.50993,0.4210752,0,1,1,3,3,593.0781737832893
42,10995326735356319,10000,200708,1912m232,4511,1,191.3674181445369,-23.14788008640691,PSF,0.23692426,0.82744837,1.0635219,1.4770865,230.30284,84.04364,382.91406,113.70988,0.826571,0.87958664,0.909968,0.9307479,182.59721,63.243347,196.64514,55.50993,0.0,0,1,1,3,3,588.0658619596616
43,10995326735356365,10000,200708,1912m232,4557,1,191.3700750873652,-23.15022126925757,REX,0.04515824,0.33384007,0.41111457,0.6273128,174.90596,59.010162,177.51086,49.87078,0.8267276,0.87969893,0.91005343,0.9308143,182.59721,63.243347,196.64514,55.50993,0.50579596,0,1,1,3,3,592.6044505950788
44,10995326735356386,10000,200708,1912m232,4578,1,191.3710542358966,-23.14589855953015,PSF,-0.067168966,-0.0600835,0.32542118,1.1705819,235.91794,85.95773,395.61987,115.01274,0.8265325,0.87955904,0.90994704,0.9307316,182.59721,63.243347,196.64514,55.50993,0.0,0,1,1,3,3,576.9370652377329
45,10995326735355605,10000,200708,1912m232,3797,1,191.3310784441956,-23.13904618231749,REX,0.52301216,0.43525922,0.6866541,1.6865643,191.8862,67.216484,35.315544,40.190918,0.8262198,0.8793349,0.9097765,0.9305989,182.59721,63.243347,32.665928,35.114563,0.38544032,0,1,1,1,2,617.0867893136258
46,10995326735355604,10000,200708,1912m232,3796,1,191.3309176660516,-23.13781757984427,PSF,0.53442997,1.0092583,1.2593768,1.3229293,225.6351,82.5544,48.018238,65.84716,0.8261694,0.8792988,0.90974903,0.9305775,182.59721,63.243347,32.665928,35.114563,0.0,0,1,1,1,2,613.7244009478891
47,10995326735355728,10000,200708,1912m232,3920,1,191.3374780729534,-23.14355563922329,PSF,-0.069031715,0.04870826,0.3182465,0.31136346,235.27487,86.27241,398.34198,116.84287,0.82637584,0.87944674,0.9098616,0.93066514,182.59721,63.243347,196.64514,55.50993,0.0,0,1,1,3,3,619.2740175592357
48,10995326735355755,10000,200708,1912m232,3947,1,191.339193413728,-23.14346925628431,PSF,1.3068225,4.439008,8.050718,10.775611,212.1611,73.34899,287.55167,97.1102,0.8263626,0.87943727,0.9098544,0.9306595,182.59721,63.243347,196.64514,55.50993,0.0,128,1,1,3,3,616.0573657568964
49,10995326735355781,10000,200708,1912m232,3973,1,191.3407156489832,-23.1424175779335,PSF,0.47363338,2.1185975,7.7682595,13.106059,226.35605,79.88546,294.29645,56.385822,0.8263092,0.879399,0.90982527,0.9306368,182.59721,63.243347,196.64514,35.114563,0.0,128,1,1,3,2,610.2174999426132
50,10995326735355913,10000,200708,1912m232,4105,1,191.3470500842844,-23.14615419701805,DEV,0.344486,1.1450273,1.4387382,1.618836,164.4779,55.0384,182.04353,52.60866,0.8264302,0.8794857,0.90989125,0.93068814,182.59721,63.243347,196.64514,55.50993,0.5330944,0,1,1,3,3,611.5118595951914
51,10995326735355818,10000,200708,1912m232,4010,1,191.3430788913913,-23.14076401213208,PSF,0.07895172,0.2414236,0.33319774,0.47268254,231.27425,85.11675,250.68658,67.51543,0.826225,0.8793386,0.9097793,0.93060106,182.59721,63.243347,131.33377,35.114563,0.0,0,1,1,2,2,601.1050806853626
52,10995326735355907,10000,200708,1912m232,4099,1,191.3467142657138,-23.13678144813578,PSF,0.4369209,1.9226874,3.7694347,5.4155126,226.76106,80.745865,211.66023,62.41063,0.82605636,0.87921774,0.9096874,0.93052953,182.59721,63.243347,131.33377,35.114563,0.0,0,1,1,2,2,582.6507523779709
53,10995326735355497,10000,200708,1912m232,3689,1,191.3245144261844,-23.13617413199131,REX,0.0,0.0,1.361922,1.5061705,0.0,0.0,19.759579,10.057292,0.826132,0.879272,0.90972865,0.9305616,0.0,0.0,32.665928,16.307873,0.80866,0,0,0,1,1,621.1216637838664
54,10995326735355439,10000,200708,1912m232,3631,1,191.3211623402056,-23.13405649548945,PSF,0.0,0.0,1.2294763,1.5861492,0.0,0.0,47.847446,24.144762,0.8260437,0.8792087,0.9096805,0.9305241,0.0,0.0,32.665928,16.307873,0.0,0,0,0,1,1,621.6686134073052
55,10995326735355460,10000,200708,1912m232,3652,1,191.3225646507705,-23.13423802850493,PSF,0.0,0.0,0.7052848,0.9584341,0.0,0.0,48.355103,24.204868,0.826061,0.8792211,0.9096899,0.9305315,0.0,0.0,32.665928,16.307873,0.0,0,0,0,1,1,619.3789273706376
56,10995326735355553,10000,200708,1912m232,3745,1,191.3276012726931,-23.13659468498872,REX,0.0,-1.2085094,0.7441625,1.9028506,0.0,1.3515531,23.94571,22.694662,0.826135,0.87927413,0.90973026,0.9305629,0.0,0.0,32.665928,35.114563,0.66394264,0,0,0,1,2,616.3766267917547
57,10995326735355644,10000,200708,1912m232,3836,1,191.3330841937448,-23.13547453626733,REX,2.8881361,5.854533,7.3256645,8.2838745,74.47052,22.826775,30.315512,9.62813,0.8260606,0.8792207,0.90968966,0.9305313,182.59721,63.243347,131.33377,35.114563,1.3720958,0,1,1,2,2,602.7163638716725
58,10995326735355510,10000,200708,1912m232,3702,1,191.3251681841024,-23.12940137186186,PSF,0.0,0.0,6.421748,9.164528,0.0,0.0,44.04644,22.7745,0.8258511,0.8790705,0.90957534,0.9304424,0.0,0.0,32.665928,16.307873,0.0,0,0,0,1,1,600.300530837483
59,10995326735355461,10000,200708,1912m232,3653,1,191.3225778809025,-23.12596769669099,REX,0.0,0.0,1.004321,1.8857591,0.0,0.0,20.114035,10.911738,0.82560205,0.878892,0.90943956,0.93033665,0.0,0.0,32.665928,16.307873,0.7892746,0,0,0,1,1,595.8622552059305
60,10995326735355508,10000,200708,1912m232,3700,1,191.3250441103942,-23.12808904248505,REX,0.0,0.0,0.8636139,1.2596396,0.0,0.0,30.228943,15.272542,0.8257878,0.87902516,0.9095409,0.9304155,0.0,0.0,32.665928,16.307873,0.49475995,0,0,0,1,1,596.8056311109489
61,10995326735355486,10000,200708,1912m232,3678,1,191.324066600325,-23.12733325691397,REX,0.0,0.0,0.9793434,1.5128578,0.0,0.0,33.031765,16.60493,0.8257196,0.8789762,0.90950364,0.93038654,0.0,0.0,32.665928,16.307873,0.42779675,0,0,0,1,1,596.6475889540958
62,10995326735355543,10000,200708,1912m232,3735,1,191.3266956866998,-23.12807948903648,EXP,0.0,0.0,3.464084,3.9325218,0.0,0.0,23.022284,11.852501,0.82578963,0.8790265,0.90954185,0.9304163,0.0,0.0,32.665928,16.307873,0.9374363,0,0,0,1,1,593.449587593082
63,10995326735355511,10000,200708,1912m232,3703,1,191.3252568319796,-23.12614828477444,PSF,0.0,0.0,1.640155,1.9158946,0.0,0.0,47.54278,23.93379,0.825678,0.8789465,0.909481,0.9303689,0.0,0.0,32.665928,16.307873,0.0,0,0,0,1,1,590.8592302471252
64,10995326735355643,10000,200708,1912m232,3835,1,191.3330302084441,-23.12986717446124,PSF,0.03598995,0.008370597,0.65550244,0.90507454,229.42166,86.179146,253.27655,24.151524,0.825829,0.8790548,0.90956336,0.93043303,182.59721,63.243347,131.33377,16.307873,0.0,0,1,1,2,1,586.2247556362679
65,10995326735355556,10000,200708,1912m232,3748,1,191.3277213938222,-23.12811542191401,REX,0.0,2.6981783,4.145144,5.3669553,0.0,4.7371182,31.68407,16.2065,0.8257859,0.8790238,0.9095398,0.9304147,0.0,0.0,32.665928,16.307873,0.43392596,0,0,0,1,1,591.5015357383355
66,10995326735355589,10000,200708,1912m232,3781,1,191.330244622565,-23.12808003725271,REX,1.116273,3.2168694,5.1017966,6.7844133,181.7052,59.6955,31.866833,16.393295,0.8257711,0.8790132,0.9095318,0.9304084,182.59721,63.243347,32.665928,16.307873,0.42006913,0,1,1,1,1,586.4068487877461
67,10995326735355772,10000,200708,1912m232,3964,1,191.3401045550474,-23.13392607398172,PSF,-0.06879864,0.13856004,0.82812095,1.5063996,234.91116,85.64528,246.35368,66.45375,0.8259609,0.8791493,0.9096353,0.930489,182.59721,63.243347,131.33377,35.114563,0.0,0,1,1,2,2,585.2765665931877
68,10995326735355763,10000,200708,1912m232,3955,1,191.3395065968265,-23.13060203718342,PSF,0.18268779,0.2715253,0.4121713,0.7284488,231.3366,85.66841,250.35799,24.316502,0.8258488,0.8790689,0.90957415,0.9304414,182.59721,63.243347,131.33377,16.307873,0.0,0,1,1,2,1,576.3157899216902
69,10995326735355859,10000,200708,1912m232,4051,1,191.3447851410112,-23.1355831946834,REX,0.5300664,1.1757659,1.1466765,1.6150956,190.08665,65.35117,142.93225,38.565346,0.8260161,0.8791889,0.90966547,0.9305124,182.59721,63.243347,131.33377,35.114563,0.39701107,0,1,1,2,2,582.1880447578541
70,10995326735355899,10000,200708,1912m232,4091,1,191.3463948437494,-23.13189730360886,PSF,0.47876486,2.0565937,5.626666,9.24296,225.28069,79.93815,196.43703,31.847858,0.8258928,0.8791005,0.9095982,0.9304601,182.59721,63.243347,131.33377,35.114563,0.0,0,1,1,2,2,568.0729649947602
71,10995326735355890,10000,200708,1912m232,4082,1,191.3459960432941,-23.13106734905668,EXP,0.5590273,1.5556266,2.7695894,3.4320016,143.41434,46.52575,84.69154,11.694202,0.8258648,0.8790804,0.90958285,0.93044823,182.59721,63.243347,131.33377,16.307873,0.95037645,0,1,1,2,1,566.2076170292795
72,10995326735355691,10000,200708,1912m232,3883,1,191.3355612195953,-23.126462425137,PSF,0.10648987,0.48945022,1.022251,1.5720881,244.17804,87.73468,240.6389,24.104746,0.82570887,0.8789686,0.9094978,0.930382,182.59721,63.243347,131.33377,16.307873,0.0,0,1,1,2,1,571.3791809733308
73,10995326735355838,10000,200708,1912m232,4030,1,191.3440357179195,-23.12793908018588,REX,0.053673495,0.21556672,1.0522443,1.1971397,210.4379,72.90247,171.707,19.594563,0.8257587,0.87900436,0.90952504,0.9304032,182.59721,63.243347,131.33377,16.307873,0.3000571,0,1,1,2,1,560.1073180774695
74,10995326735355815,10000,200708,1912m232,4007,1,191.3429611630451,-23.12621408240298,REX,0.1479974,0.4798497,0.48771015,0.55844384,192.43976,67.74671,149.32065,17.775206,0.8257,0.8789622,0.90949297,0.93037826,182.59721,63.243347,131.33377,16.307873,0.3832426,0,1,1,2,1,556.8331243091918
75,10995326735355902,10000,200708,1912m232,4094,1,191.3464991919384,-23.12698944428803,REX,0.23627107,0.5231085,1.0123953,0.8668042,185.96957,63.160774,134.09447,16.542454,0.82572734,0.8789818,0.9095079,0.9303899,182.59721,63.243347,131.33377,16.307873,0.43926314,0,1,1,2,1,552.8523934415449
76,10995326735355935,10000,200708,1912m232,4127,1,191.3487143343657,-23.14457262365251,PSF,0.16397442,0.08308869,0.29061398,0.43890184,229.61255,85.86433,396.38202,115.6011,0.8263516,0.8794294,0.9098484,0.9306548,182.59721,63.243347,196.64514,55.50993,0.0,0,1,1,3,3,603.881895968571
77,10995326735355961,10000,200708,1912m232,4153,1,191.3497433206122,-23.14497944092688,REX,0.37097695,0.44220102,0.7002449,0.94934607,212.2782,76.634315,295.72644,84.73364,0.82636225,0.879437,0.90985423,0.93065935,182.59721,63.243347,196.64514,55.50993,0.23855752,0,1,1,3,3,603.5657006412087
78,10995326735355973,10000,200708,1912m232,4165,1,191.3502388466464,-23.14276346162113,REX,0.22194114,0.6994062,0.7231126,0.9961209,201.44952,70.31378,249.86989,55.630447,0.82626396,0.8793666,0.9098006,0.93061763,182.59721,63.243347,196.64514,55.50993,0.33199814,0,1,1,3,3,595.755592216118
79,10995326735356088,10000,200708,1912m232,4280,1,191.3563838487304,-23.14469045024172,REX,0.31380838,0.63403803,0.8516172,0.69115585,206.9754,73.432816,267.55844,76.81725,0.82632095,0.8794074,0.9098317,0.93064183,182.59721,63.243347,196.64514,55.50993,0.28849846,0,1,1,3,3,592.6356847926411
80,10995326735356165,10000,200708,1912m232,4357,1,191.3602077353859,-23.14564739697565,PSF,1.1099112,4.6233134,13.896735,22.19376,214.43956,73.492355,238.89117,81.37354,0.8263548,0.8794317,0.9098501,0.9306562,182.59721,63.243347,196.64514,55.50993,0.0,128,1,1,3,3,590.2901130059336
81,10995326735355930,10000,200708,1912m232,4122,1,191.3482395975429,-23.13994516457931,PSF,0.25105897,0.07880871,0.50516766,0.4570416,229.55222,86.37607,247.96786,67.6281,0.82616174,0.8792933,0.90974486,0.93057424,182.59721,63.243347,131.33377,35.114563,0.0,0,1,1,2,2,590.0377819975332
82,10995326735356023,10000,200708,1912m232,4215,1,191.3525879386391,-23.14082853608546,PSF,0.029152723,-0.0465705,0.39270225,0.29770318,229.21313,86.071526,249.72136,67.80308,0.82619226,0.8793152,0.9097615,0.93058723,182.59721,63.243347,131.33377,35.114563,0.0,0,1,1,2,2,585.9526526879291
83,10995326735356015,10000,200708,1912m232,4207,1,191.3521298031076,-23.1398153322302,REX,-0.0066256914,0.24447903,0.62344533,0.6348881,210.36592,74.44274,176.35114,47.212578,0.82615864,0.87929106,0.9097432,0.9305729,182.59721,63.243347,131.33377,35.114563,0.28979704,0,1,1,2,2,583.4442471195898
84,10995326735356043,10000,200708,1912m232,4235,1,191.3539428425183,-23.14080351807943,REX,0.55199736,2.2537203,4.0305853,5.6233363,198.58836,67.775505,150.42107,42.719994,0.82619214,0.8793151,0.9097614,0.9305871,182.59721,63.243347,131.33377,35.114563,0.31987935,0,1,1,2,2,583.7906542919483
85,10995326735356036,10000,200708,1912m232,4228,1,191.3533618872367,-23.13823691524607,REX,0.4260416,0.8409426,0.9078193,1.2240682,209.8211,74.748505,183.43954,49.67563,0.8261071,0.8792541,0.90971506,0.93055105,182.59721,63.243347,131.33377,35.114563,0.26050064,0,1,1,2,2,576.5105067508404
86,10995326735356008,10000,200708,1912m232,4200,1,191.3517967226042,-23.13635207504231,PSF,1.1332388,2.2703826,2.3009365,2.144745,215.04105,78.84396,226.54126,65.442535,0.8260437,0.8792087,0.9096805,0.9305242,182.59721,63.243347,131.33377,35.114563,0.0,0,1,1,2,2,573.0128449867835
87,10995326735356100,10000,200708,1912m232,4292,1,191.3569955718492,-23.13947443871608,PSF,36.02201,135.51114,397.5358,630.78345,67.69069,15.761145,11.228664,8.333406,0.8261503,0.8792851,0.9097386,0.9305694,182.59721,63.243347,131.33377,35.114563,0.0,4224,1,1,2,2,574.9238632580733
88,10995326735356108,10000,200708,1912m232,4300,1,191.3573388460749,-23.13954434360535,PSF,2.9164817,0.40831164,-0.48546502,-0.1708343,100.87415,37.48683,122.33748,43.50286,0.82615286,0.87928694,0.90974003,0.9305705,182.59721,63.243347,131.33377,35.114563,0.0,8192,1,1,2,2,574.6373633843181
